Second of the Day,Power Produced,Time of Day
46368,261.36,12:52:48
46369,261.43,12:52:49
46370,261.49,12:52:50
46371,261.55,12:52:51
46372,261.62,12:52:52
46373,261.68,12:52:53
46374,261.74,12:52:54
46375,261.81,12:52:55
46376,261.87,12:52:56
46377,261.94,12:52:57
46378,262.0,12:52:58
46379,262.06,12:52:59
46380,262.13,12:53:00
46381,262.19,12:53:01
46382,262.26,12:53:02
46383,262.32,12:53:03
46384,262.38,12:53:04
46385,262.45,12:53:05
46386,262.51,12:53:06
46387,262.57,12:53:07
46388,262.64,12:53:08
46389,262.7,12:53:09
46390,262.77,12:53:10
46391,262.83,12:53:11
46392,262.89,12:53:12
46393,262.96,12:53:13
46394,263.02,12:53:14
46395,263.09,12:53:15
46396,263.15,12:53:16
46397,263.21,12:53:17
46398,263.28,12:53:18
46399,263.34,12:53:19
46400,263.41,12:53:20
46401,263.47,12:53:21
46402,263.53,12:53:22
46403,263.6,12:53:23
46404,263.66,12:53:24
46405,263.73,12:53:25
46406,263.79,12:53:26
46407,263.85,12:53:27
46408,263.92,12:53:28
46409,263.98,12:53:29
46410,264.05,12:53:30
46411,264.11,12:53:31
46412,264.17,12:53:32
46413,264.24,12:53:33
46414,264.3,12:53:34
46415,264.37,12:53:35
46416,264.43,12:53:36
46417,264.5,12:53:37
46418,264.56,12:53:38
46419,264.62,12:53:39
46420,264.69,12:53:40
46421,264.75,12:53:41
46422,264.82,12:53:42
46423,264.88,12:53:43
46424,264.95,12:53:44
46425,265.01,12:53:45
46426,265.08,12:53:46
46427,265.14,12:53:47
46428,265.21,12:53:48
46429,265.27,12:53:49
46430,265.33,12:53:50
46431,265.4,12:53:51
46432,265.46,12:53:52
46433,265.53,12:53:53
46434,265.59,12:53:54
46435,265.66,12:53:55
46436,265.72,12:53:56
46437,265.79,12:53:57
46438,265.85,12:53:58
46439,265.92,12:53:59
46440,265.98,12:54:00
46441,266.05,12:54:01
46442,266.12,12:54:02
46443,266.18,12:54:03
46444,266.25,12:54:04
46445,266.31,12:54:05
46446,266.38,12:54:06
46447,266.44,12:54:07
46448,266.51,12:54:08
46449,266.57,12:54:09
46450,266.64,12:54:10
46451,266.7,12:54:11
46452,266.77,12:54:12
46453,266.84,12:54:13
46454,266.9,12:54:14
46455,266.97,12:54:15
46456,267.03,12:54:16
46457,267.1,12:54:17
46458,267.17,12:54:18
46459,267.23,12:54:19
46460,267.3,12:54:20
46461,267.36,12:54:21
46462,267.43,12:54:22
46463,267.5,12:54:23
46464,267.56,12:54:24
46465,267.63,12:54:25
46466,267.7,12:54:26
46467,267.76,12:54:27
46468,267.83,12:54:28
46469,267.9,12:54:29
46470,267.96,12:54:30
46471,268.03,12:54:31
46472,268.1,12:54:32
46473,268.16,12:54:33
46474,268.23,12:54:34
46475,268.3,12:54:35
46476,268.37,12:54:36
46477,268.43,12:54:37
46478,268.5,12:54:38
46479,268.57,12:54:39
46480,268.63,12:54:40
46481,268.7,12:54:41
46482,268.77,12:54:42
46483,268.84,12:54:43
46484,268.91,12:54:44
46485,268.97,12:54:45
46486,269.04,12:54:46
46487,269.11,12:54:47
46488,269.18,12:54:48
46489,269.25,12:54:49
46490,269.31,12:54:50
46491,269.38,12:54:51
46492,269.45,12:54:52
46493,269.52,12:54:53
46494,269.59,12:54:54
46495,269.66,12:54:55
46496,269.72,12:54:56
46497,269.79,12:54:57
46498,269.86,12:54:58
46499,269.93,12:54:59
46500,270.0,12:55:00
46501,270.07,12:55:01
46502,270.14,12:55:02
46503,270.21,12:55:03
46504,270.28,12:55:04
46505,270.35,12:55:05
46506,270.42,12:55:06
46507,270.49,12:55:07
46508,270.56,12:55:08
46509,270.63,12:55:09
46510,270.7,12:55:10
46511,270.77,12:55:11
46512,270.84,12:55:12
46513,270.91,12:55:13
46514,270.98,12:55:14
46515,271.05,12:55:15
46516,271.12,12:55:16
46517,271.19,12:55:17
46518,271.26,12:55:18
46519,271.33,12:55:19
46520,271.4,12:55:20
46521,271.47,12:55:21
46522,271.54,12:55:22
46523,271.61,12:55:23
46524,271.68,12:55:24
46525,271.75,12:55:25
46526,271.83,12:55:26
46527,271.9,12:55:27
46528,271.97,12:55:28
46529,272.04,12:55:29
46530,272.11,12:55:30
46531,272.18,12:55:31
46532,272.26,12:55:32
46533,272.33,12:55:33
46534,272.4,12:55:34
46535,272.47,12:55:35
46536,272.54,12:55:36
46537,272.62,12:55:37
46538,272.69,12:55:38
46539,272.76,12:55:39
46540,272.83,12:55:40
46541,272.91,12:55:41
46542,272.98,12:55:42
46543,273.05,12:55:43
46544,273.12,12:55:44
46545,273.2,12:55:45
46546,273.27,12:55:46
46547,273.34,12:55:47
46548,273.42,12:55:48
46549,273.49,12:55:49
46550,273.56,12:55:50
46551,273.64,12:55:51
46552,273.71,12:55:52
46553,273.78,12:55:53
46554,273.86,12:55:54
46555,273.93,12:55:55
46556,274.01,12:55:56
46557,274.08,12:55:57
46558,274.15,12:55:58
46559,274.23,12:55:59
46560,274.3,12:56:00
46561,274.38,12:56:01
46562,274.45,12:56:02
46563,274.53,12:56:03
46564,274.6,12:56:04
46565,274.68,12:56:05
46566,274.75,12:56:06
46567,274.83,12:56:07
46568,274.9,12:56:08
46569,274.98,12:56:09
46570,275.05,12:56:10
46571,275.13,12:56:11
46572,275.2,12:56:12
46573,275.28,12:56:13
46574,275.35,12:56:14
46575,275.43,12:56:15
46576,275.51,12:56:16
46577,275.58,12:56:17
46578,275.66,12:56:18
46579,275.73,12:56:19
46580,275.81,12:56:20
46581,275.89,12:56:21
46582,275.96,12:56:22
46583,276.04,12:56:23
46584,276.11,12:56:24
46585,276.19,12:56:25
46586,276.27,12:56:26
46587,276.35,12:56:27
46588,276.42,12:56:28
46589,276.5,12:56:29
46590,276.58,12:56:30
46591,276.65,12:56:31
46592,276.73,12:56:32
46593,276.81,12:56:33
46594,276.89,12:56:34
46595,276.96,12:56:35
46596,277.04,12:56:36
46597,277.12,12:56:37
46598,277.2,12:56:38
46599,277.27,12:56:39
46600,277.35,12:56:40
46601,277.43,12:56:41
46602,277.51,12:56:42
46603,277.59,12:56:43
46604,277.67,12:56:44
46605,277.74,12:56:45
46606,277.82,12:56:46
46607,277.9,12:56:47
46608,277.98,12:56:48
46609,278.06,12:56:49
46610,278.14,12:56:50
46611,278.22,12:56:51
46612,278.3,12:56:52
46613,278.38,12:56:53
46614,278.46,12:56:54
46615,278.54,12:56:55
46616,278.62,12:56:56
46617,278.69,12:56:57
46618,278.77,12:56:58
46619,278.85,12:56:59
46620,278.93,12:57:00
46621,279.01,12:57:01
46622,279.09,12:57:02
46623,279.18,12:57:03
46624,279.26,12:57:04
46625,279.34,12:57:05
46626,279.42,12:57:06
46627,279.5,12:57:07
46628,279.58,12:57:08
46629,279.66,12:57:09
46630,279.74,12:57:10
46631,279.82,12:57:11
46632,279.9,12:57:12
46633,279.98,12:57:13
46634,280.06,12:57:14
46635,280.15,12:57:15
46636,280.23,12:57:16
46637,280.31,12:57:17
46638,280.39,12:57:18
46639,280.47,12:57:19
46640,280.56,12:57:20
46641,280.64,12:57:21
46642,280.72,12:57:22
46643,280.8,12:57:23
46644,280.88,12:57:24
46645,280.97,12:57:25
46646,281.05,12:57:26
46647,281.13,12:57:27
46648,281.21,12:57:28
46649,281.3,12:57:29
46650,281.38,12:57:30
46651,281.46,12:57:31
46652,281.55,12:57:32
46653,281.63,12:57:33
46654,281.71,12:57:34
46655,281.8,12:57:35
46656,281.88,12:57:36
46657,281.96,12:57:37
46658,282.05,12:57:38
46659,282.13,12:57:39
46660,282.21,12:57:40
46661,282.3,12:57:41
46662,282.38,12:57:42
46663,282.47,12:57:43
46664,282.55,12:57:44
46665,282.64,12:57:45
46666,282.72,12:57:46
46667,282.81,12:57:47
46668,282.89,12:57:48
46669,282.97,12:57:49
46670,283.06,12:57:50
46671,283.14,12:57:51
46672,283.23,12:57:52
46673,283.32,12:57:53
46674,283.4,12:57:54
46675,283.49,12:57:55
46676,283.57,12:57:56
46677,283.66,12:57:57
46678,283.74,12:57:58
46679,283.83,12:57:59
46680,283.92,12:58:00
46681,284.0,12:58:01
46682,284.09,12:58:02
46683,284.17,12:58:03
46684,284.26,12:58:04
46685,284.35,12:58:05
46686,284.43,12:58:06
46687,284.52,12:58:07
46688,284.61,12:58:08
46689,284.69,12:58:09
46690,284.78,12:58:10
46691,284.87,12:58:11
46692,284.95,12:58:12
46693,285.04,12:58:13
46694,285.13,12:58:14
46695,285.22,12:58:15
46696,285.3,12:58:16
46697,285.39,12:58:17
46698,285.48,12:58:18
46699,285.57,12:58:19
46700,285.66,12:58:20
46701,285.74,12:58:21
46702,285.83,12:58:22
46703,285.92,12:58:23
46704,286.01,12:58:24
46705,286.1,12:58:25
46706,286.19,12:58:26
46707,286.28,12:58:27
46708,286.36,12:58:28
46709,286.45,12:58:29
46710,286.54,12:58:30
46711,286.63,12:58:31
46712,286.72,12:58:32
46713,286.81,12:58:33
46714,286.9,12:58:34
46715,286.99,12:58:35
46716,287.08,12:58:36
46717,287.17,12:58:37
46718,287.26,12:58:38
46719,287.35,12:58:39
46720,287.44,12:58:40
46721,287.53,12:58:41
46722,287.62,12:58:42
46723,287.71,12:58:43
46724,287.8,12:58:44
46725,287.89,12:58:45
46726,287.98,12:58:46
46727,288.07,12:58:47
46728,288.16,12:58:48
46729,288.25,12:58:49
46730,288.35,12:58:50
46731,288.44,12:58:51
46732,288.53,12:58:52
46733,288.62,12:58:53
46734,288.71,12:58:54
46735,288.8,12:58:55
46736,288.9,12:58:56
46737,288.99,12:58:57
46738,289.08,12:58:58
46739,289.17,12:58:59
46740,289.26,12:59:00
46741,289.36,12:59:01
46742,289.45,12:59:02
46743,289.54,12:59:03
46744,289.63,12:59:04
46745,289.73,12:59:05
46746,289.82,12:59:06
46747,289.91,12:59:07
46748,290.01,12:59:08
46749,290.1,12:59:09
46750,290.19,12:59:10
46751,290.29,12:59:11
46752,290.38,12:59:12
46753,290.47,12:59:13
46754,290.57,12:59:14
46755,290.66,12:59:15
46756,290.75,12:59:16
46757,290.85,12:59:17
46758,290.94,12:59:18
46759,291.04,12:59:19
46760,291.13,12:59:20
46761,291.23,12:59:21
46762,291.32,12:59:22
46763,291.42,12:59:23
46764,291.51,12:59:24
46765,291.61,12:59:25
46766,291.7,12:59:26
46767,291.8,12:59:27
46768,291.89,12:59:28
46769,291.99,12:59:29
46770,292.08,12:59:30
46771,292.18,12:59:31
46772,292.27,12:59:32
46773,292.37,12:59:33
46774,292.47,12:59:34
46775,292.56,12:59:35
46776,292.66,12:59:36
46777,292.75,12:59:37
46778,292.85,12:59:38
46779,292.95,12:59:39
46780,293.04,12:59:40
46781,293.14,12:59:41
46782,293.24,12:59:42
46783,293.33,12:59:43
46784,293.43,12:59:44
46785,293.53,12:59:45
46786,293.63,12:59:46
46787,293.72,12:59:47
46788,293.82,12:59:48
46789,293.92,12:59:49
46790,294.02,12:59:50
46791,294.11,12:59:51
46792,294.21,12:59:52
46793,294.31,12:59:53
46794,294.41,12:59:54
46795,294.51,12:59:55
46796,294.61,12:59:56
46797,294.7,12:59:57
46798,294.8,12:59:58
46799,294.9,12:59:59
46800,295.0,13:00:00
46801,295.1,13:00:01
46802,295.2,13:00:02
46803,295.3,13:00:03
46804,295.4,13:00:04
46805,295.5,13:00:05
46806,295.6,13:00:06
46807,295.7,13:00:07
46808,295.8,13:00:08
46809,295.89,13:00:09
46810,295.99,13:00:10
46811,296.1,13:00:11
46812,296.2,13:00:12
46813,296.3,13:00:13
46814,296.4,13:00:14
46815,296.5,13:00:15
46816,296.6,13:00:16
46817,296.7,13:00:17
46818,296.8,13:00:18
46819,296.9,13:00:19
46820,297.0,13:00:20
46821,297.1,13:00:21
46822,297.2,13:00:22
46823,297.3,13:00:23
46824,297.4,13:00:24
46825,297.51,13:00:25
46826,297.61,13:00:26
46827,297.71,13:00:27
46828,297.81,13:00:28
46829,297.91,13:00:29
46830,298.01,13:00:30
46831,298.12,13:00:31
46832,298.22,13:00:32
46833,298.32,13:00:33
46834,298.42,13:00:34
46835,298.52,13:00:35
46836,298.63,13:00:36
46837,298.73,13:00:37
46838,298.83,13:00:38
46839,298.93,13:00:39
46840,299.04,13:00:40
46841,299.14,13:00:41
46842,299.24,13:00:42
46843,299.35,13:00:43
46844,299.45,13:00:44
46845,299.55,13:00:45
46846,299.65,13:00:46
46847,299.76,13:00:47
46848,299.86,13:00:48
46849,299.96,13:00:49
46850,300.07,13:00:50
46851,300.17,13:00:51
46852,300.27,13:00:52
46853,300.38,13:00:53
46854,300.48,13:00:54
46855,300.58,13:00:55
46856,300.69,13:00:56
46857,300.79,13:00:57
46858,300.89,13:00:58
46859,301.0,13:00:59
46860,301.1,13:01:00
46861,301.21,13:01:01
46862,301.31,13:01:02
46863,301.41,13:01:03
46864,301.52,13:01:04
46865,301.62,13:01:05
46866,301.73,13:01:06
46867,301.83,13:01:07
46868,301.93,13:01:08
46869,302.04,13:01:09
46870,302.14,13:01:10
46871,302.25,13:01:11
46872,302.35,13:01:12
46873,302.46,13:01:13
46874,302.56,13:01:14
46875,302.66,13:01:15
46876,302.77,13:01:16
46877,302.87,13:01:17
46878,302.98,13:01:18
46879,303.08,13:01:19
46880,303.19,13:01:20
46881,303.29,13:01:21
46882,303.4,13:01:22
46883,303.5,13:01:23
46884,303.61,13:01:24
46885,303.71,13:01:25
46886,303.82,13:01:26
46887,303.92,13:01:27
46888,304.02,13:01:28
46889,304.13,13:01:29
46890,304.23,13:01:30
46891,304.34,13:01:31
46892,304.44,13:01:32
46893,304.55,13:01:33
46894,304.65,13:01:34
46895,304.76,13:01:35
46896,304.86,13:01:36
46897,304.97,13:01:37
46898,305.07,13:01:38
46899,305.18,13:01:39
46900,305.28,13:01:40
46901,305.39,13:01:41
46902,305.49,13:01:42
46903,305.6,13:01:43
46904,305.7,13:01:44
46905,305.81,13:01:45
46906,305.91,13:01:46
46907,306.02,13:01:47
46908,306.12,13:01:48
46909,306.23,13:01:49
46910,306.33,13:01:50
46911,306.44,13:01:51
46912,306.54,13:01:52
46913,306.65,13:01:53
46914,306.75,13:01:54
46915,306.86,13:01:55
46916,306.96,13:01:56
46917,307.07,13:01:57
46918,307.17,13:01:58
46919,307.28,13:01:59
46920,307.38,13:02:00
46921,307.49,13:02:01
46922,307.59,13:02:02
46923,307.7,13:02:03
46924,307.8,13:02:04
46925,307.91,13:02:05
46926,308.01,13:02:06
46927,308.12,13:02:07
46928,308.22,13:02:08
46929,308.33,13:02:09
46930,308.43,13:02:10
46931,308.54,13:02:11
46932,308.64,13:02:12
46933,308.74,13:02:13
46934,308.85,13:02:14
46935,308.95,13:02:15
46936,309.06,13:02:16
46937,309.16,13:02:17
46938,309.27,13:02:18
46939,309.37,13:02:19
46940,309.48,13:02:20
46941,309.58,13:02:21
46942,309.68,13:02:22
46943,309.79,13:02:23
46944,309.89,13:02:24
46945,310.0,13:02:25
46946,310.1,13:02:26
46947,310.21,13:02:27
46948,310.31,13:02:28
46949,310.41,13:02:29
46950,310.52,13:02:30
46951,310.62,13:02:31
46952,310.73,13:02:32
46953,310.83,13:02:33
46954,310.93,13:02:34
46955,311.04,13:02:35
46956,311.14,13:02:36
46957,311.24,13:02:37
46958,311.35,13:02:38
46959,311.45,13:02:39
46960,311.56,13:02:40
46961,311.66,13:02:41
46962,311.76,13:02:42
46963,311.87,13:02:43
46964,311.97,13:02:44
46965,312.07,13:02:45
46966,312.18,13:02:46
46967,312.28,13:02:47
46968,312.38,13:02:48
46969,312.48,13:02:49
46970,312.59,13:02:50
46971,312.69,13:02:51
46972,312.79,13:02:52
46973,312.9,13:02:53
46974,313.0,13:02:54
46975,313.1,13:02:55
46976,313.2,13:02:56
46977,313.31,13:02:57
46978,313.41,13:02:58
46979,313.51,13:02:59
46980,313.61,13:03:00
46981,313.71,13:03:01
46982,313.82,13:03:02
46983,313.92,13:03:03
46984,314.02,13:03:04
46985,314.12,13:03:05
46986,314.22,13:03:06
46987,314.32,13:03:07
46988,314.43,13:03:08
46989,314.53,13:03:09
46990,314.63,13:03:10
46991,314.73,13:03:11
46992,314.83,13:03:12
46993,314.93,13:03:13
46994,315.03,13:03:14
46995,315.13,13:03:15
46996,315.24,13:03:16
46997,315.34,13:03:17
46998,315.44,13:03:18
46999,315.54,13:03:19
47000,315.64,13:03:20
47001,315.74,13:03:21
47002,315.84,13:03:22
47003,315.94,13:03:23
47004,316.04,13:03:24
47005,316.14,13:03:25
47006,316.24,13:03:26
47007,316.34,13:03:27
47008,316.44,13:03:28
47009,316.54,13:03:29
47010,316.64,13:03:30
47011,316.74,13:03:31
47012,316.83,13:03:32
47013,316.93,13:03:33
47014,317.03,13:03:34
47015,317.13,13:03:35
47016,317.23,13:03:36
47017,317.33,13:03:37
47018,317.43,13:03:38
47019,317.53,13:03:39
47020,317.62,13:03:40
47021,317.72,13:03:41
47022,317.82,13:03:42
47023,317.92,13:03:43
47024,318.01,13:03:44
47025,318.11,13:03:45
47026,318.21,13:03:46
47027,318.31,13:03:47
47028,318.4,13:03:48
47029,318.5,13:03:49
47030,318.6,13:03:50
47031,318.7,13:03:51
47032,318.79,13:03:52
47033,318.89,13:03:53
47034,318.99,13:03:54
47035,319.08,13:03:55
47036,319.18,13:03:56
47037,319.27,13:03:57
47038,319.37,13:03:58
47039,319.47,13:03:59
47040,319.56,13:04:00
47041,319.66,13:04:01
47042,319.75,13:04:02
47043,319.85,13:04:03
47044,319.94,13:04:04
47045,320.04,13:04:05
47046,320.13,13:04:06
47047,320.23,13:04:07
47048,320.32,13:04:08
47049,320.41,13:04:09
47050,320.51,13:04:10
47051,320.6,13:04:11
47052,320.7,13:04:12
47053,320.79,13:04:13
47054,320.88,13:04:14
47055,320.98,13:04:15
47056,321.07,13:04:16
47057,321.16,13:04:17
47058,321.26,13:04:18
47059,321.35,13:04:19
47060,321.44,13:04:20
47061,321.53,13:04:21
47062,321.63,13:04:22
47063,321.72,13:04:23
47064,321.81,13:04:24
47065,321.9,13:04:25
47066,321.99,13:04:26
47067,322.09,13:04:27
47068,322.18,13:04:28
47069,322.27,13:04:29
47070,322.36,13:04:30
47071,322.45,13:04:31
47072,322.54,13:04:32
47073,322.63,13:04:33
47074,322.72,13:04:34
47075,322.81,13:04:35
47076,322.9,13:04:36
47077,322.99,13:04:37
47078,323.08,13:04:38
47079,323.17,13:04:39
47080,323.26,13:04:40
47081,323.35,13:04:41
47082,323.44,13:04:42
47083,323.52,13:04:43
47084,323.61,13:04:44
47085,323.7,13:04:45
47086,323.79,13:04:46
47087,323.88,13:04:47
47088,323.96,13:04:48
47089,324.05,13:04:49
47090,324.14,13:04:50
47091,324.23,13:04:51
47092,324.31,13:04:52
47093,324.4,13:04:53
47094,324.49,13:04:54
47095,324.57,13:04:55
47096,324.66,13:04:56
47097,324.74,13:04:57
47098,324.83,13:04:58
47099,324.91,13:04:59
47100,325.0,13:05:00
47101,325.09,13:05:01
47102,325.17,13:05:02
47103,325.25,13:05:03
47104,325.34,13:05:04
47105,325.42,13:05:05
47106,325.51,13:05:06
47107,325.59,13:05:07
47108,325.67,13:05:08
47109,325.76,13:05:09
47110,325.84,13:05:10
47111,325.92,13:05:11
47112,326.01,13:05:12
47113,326.09,13:05:13
47114,326.17,13:05:14
47115,326.25,13:05:15
47116,326.34,13:05:16
47117,326.42,13:05:17
47118,326.5,13:05:18
47119,326.58,13:05:19
47120,326.66,13:05:20
47121,326.75,13:05:21
47122,326.83,13:05:22
47123,326.91,13:05:23
47124,326.99,13:05:24
47125,327.07,13:05:25
47126,327.15,13:05:26
47127,327.23,13:05:27
47128,327.31,13:05:28
47129,327.39,13:05:29
47130,327.47,13:05:30
47131,327.55,13:05:31
47132,327.63,13:05:32
47133,327.71,13:05:33
47134,327.79,13:05:34
47135,327.87,13:05:35
47136,327.95,13:05:36
47137,328.03,13:05:37
47138,328.1,13:05:38
47139,328.18,13:05:39
47140,328.26,13:05:40
47141,328.34,13:05:41
47142,328.42,13:05:42
47143,328.5,13:05:43
47144,328.57,13:05:44
47145,328.65,13:05:45
47146,328.73,13:05:46
47147,328.81,13:05:47
47148,328.89,13:05:48
47149,328.96,13:05:49
47150,329.04,13:05:50
47151,329.12,13:05:51
47152,329.19,13:05:52
47153,329.27,13:05:53
47154,329.35,13:05:54
47155,329.43,13:05:55
47156,329.5,13:05:56
47157,329.58,13:05:57
47158,329.66,13:05:58
47159,329.73,13:05:59
47160,329.81,13:06:00
47161,329.88,13:06:01
47162,329.96,13:06:02
47163,330.04,13:06:03
47164,330.11,13:06:04
47165,330.19,13:06:05
47166,330.26,13:06:06
47167,330.34,13:06:07
47168,330.42,13:06:08
47169,330.49,13:06:09
47170,330.57,13:06:10
47171,330.64,13:06:11
47172,330.72,13:06:12
47173,330.79,13:06:13
47174,330.87,13:06:14
47175,330.94,13:06:15
47176,331.02,13:06:16
47177,331.09,13:06:17
47178,331.17,13:06:18
47179,331.24,13:06:19
47180,331.32,13:06:20
47181,331.39,13:06:21
47182,331.47,13:06:22
47183,331.54,13:06:23
47184,331.62,13:06:24
47185,331.69,13:06:25
47186,331.77,13:06:26
47187,331.84,13:06:27
47188,331.92,13:06:28
47189,331.99,13:06:29
47190,332.07,13:06:30
47191,332.14,13:06:31
47192,332.21,13:06:32
47193,332.29,13:06:33
47194,332.36,13:06:34
47195,332.44,13:06:35
47196,332.51,13:06:36
47197,332.59,13:06:37
47198,332.66,13:06:38
47199,332.73,13:06:39
47200,332.81,13:06:40
47201,332.88,13:06:41
47202,332.96,13:06:42
47203,333.03,13:06:43
47204,333.11,13:06:44
47205,333.18,13:06:45
47206,333.25,13:06:46
47207,333.33,13:06:47
47208,333.4,13:06:48
47209,333.48,13:06:49
47210,333.55,13:06:50
47211,333.63,13:06:51
47212,333.7,13:06:52
47213,333.77,13:06:53
47214,333.85,13:06:54
47215,333.92,13:06:55
47216,334.0,13:06:56
47217,334.07,13:06:57
47218,334.15,13:06:58
47219,334.22,13:06:59
47220,334.29,13:07:00
47221,334.37,13:07:01
47222,334.44,13:07:02
47223,334.52,13:07:03
47224,334.59,13:07:04
47225,334.67,13:07:05
47226,334.74,13:07:06
47227,334.82,13:07:07
47228,334.89,13:07:08
47229,334.97,13:07:09
47230,335.04,13:07:10
47231,335.11,13:07:11
47232,335.19,13:07:12
47233,335.26,13:07:13
47234,335.34,13:07:14
47235,335.41,13:07:15
47236,335.49,13:07:16
47237,335.56,13:07:17
47238,335.64,13:07:18
47239,335.72,13:07:19
47240,335.79,13:07:20
47241,335.87,13:07:21
47242,335.94,13:07:22
47243,336.02,13:07:23
47244,336.09,13:07:24
47245,336.17,13:07:25
47246,336.24,13:07:26
47247,336.32,13:07:27
47248,336.4,13:07:28
47249,336.47,13:07:29
47250,336.55,13:07:30
47251,336.62,13:07:31
47252,336.7,13:07:32
47253,336.78,13:07:33
47254,336.85,13:07:34
47255,336.93,13:07:35
47256,337.01,13:07:36
47257,337.08,13:07:37
47258,337.16,13:07:38
47259,337.24,13:07:39
47260,337.31,13:07:40
47261,337.39,13:07:41
47262,337.47,13:07:42
47263,337.54,13:07:43
47264,337.62,13:07:44
47265,337.7,13:07:45
47266,337.78,13:07:46
47267,337.85,13:07:47
47268,337.93,13:07:48
47269,338.01,13:07:49
47270,338.09,13:07:50
47271,338.17,13:07:51
47272,338.25,13:07:52
47273,338.32,13:07:53
47274,338.4,13:07:54
47275,338.48,13:07:55
47276,338.56,13:07:56
47277,338.64,13:07:57
47278,338.72,13:07:58
47279,338.8,13:07:59
47280,338.88,13:08:00
47281,338.96,13:08:01
47282,339.04,13:08:02
47283,339.12,13:08:03
47284,339.2,13:08:04
47285,339.28,13:08:05
47286,339.36,13:08:06
47287,339.44,13:08:07
47288,339.52,13:08:08
47289,339.6,13:08:09
47290,339.68,13:08:10
47291,339.76,13:08:11
47292,339.84,13:08:12
47293,339.92,13:08:13
47294,340.0,13:08:14
47295,340.09,13:08:15
47296,340.17,13:08:16
47297,340.25,13:08:17
47298,340.33,13:08:18
47299,340.42,13:08:19
47300,340.5,13:08:20
47301,340.58,13:08:21
47302,340.66,13:08:22
47303,340.75,13:08:23
47304,340.83,13:08:24
47305,340.91,13:08:25
47306,341.0,13:08:26
47307,341.08,13:08:27
47308,341.17,13:08:28
47309,341.25,13:08:29
47310,341.33,13:08:30
47311,341.42,13:08:31
47312,341.5,13:08:32
47313,341.59,13:08:33
47314,341.67,13:08:34
47315,341.76,13:08:35
47316,341.85,13:08:36
47317,341.93,13:08:37
47318,342.02,13:08:38
47319,342.1,13:08:39
47320,342.19,13:08:40
47321,342.28,13:08:41
47322,342.37,13:08:42
47323,342.45,13:08:43
47324,342.54,13:08:44
47325,342.63,13:08:45
47326,342.72,13:08:46
47327,342.8,13:08:47
47328,342.89,13:08:48
47329,342.98,13:08:49
47330,343.07,13:08:50
47331,343.16,13:08:51
47332,343.25,13:08:52
47333,343.34,13:08:53
47334,343.43,13:08:54
47335,343.52,13:08:55
47336,343.61,13:08:56
47337,343.7,13:08:57
47338,343.79,13:08:58
47339,343.88,13:08:59
47340,343.97,13:09:00
47341,344.06,13:09:01
47342,344.16,13:09:02
47343,344.25,13:09:03
47344,344.34,13:09:04
47345,344.43,13:09:05
47346,344.53,13:09:06
47347,344.62,13:09:07
47348,344.71,13:09:08
47349,344.81,13:09:09
47350,344.9,13:09:10
